id,name,address,city,state,end_date
2283030,DORITHA MCCOY,2035 W HOWARD ST 1ST B,CHICAGO,IL,
2360684,NEW WORLD FOREIGN AUTO REPAIR,3010 W IRVING PARK RD 1ST,CHICAGO,IL,
2306877,JOSEPH J MILAZZO,40 E HARBOR DR,LAKE ZURICH,IL,
2328402,CWK Marshfield LLC,1712 W 119TH ST 1ST,CHICAGO,IL,
2326597,BRIGID MICHELLE NOVAK,1313 W BELMONT AVE,CHICAGO,IL,
2262202,JOSE CAMPILLO,3443 W 26TH ST 1ST,CHICAGO,IL,
2309292,ami patel od inc,1200 E 53RD ST 1ST,CHICAGO,IL,
2257411,BEN GAMOOM INC,9906 S VINCENNES AVE,CHICAGO,IL,
2353657,AG INVESTMENTS LLC,4900 - 4910 S CICERO AVE 1ST,CHICAGO,IL,
2293956,DEVONTAY KENNY,4043 W HIRSCH ST,CHICAGO,IL,
2320376,Vaperz LLC,5407 S HARLEM AVE 1ST,CHICAGO,IL,
2257204,G N P H #TWO INC,1765 W LAWRENCE AVE,CHICAGO,IL,
2249034,MID-WEST INSTITUTIONAL FOOD  DISTRIBUTORS INC,3100 W 36TH ST,CHICAGO,IL,
2333725,WESLEY JOHNSON MORGAN,5139  WANDALAND RD,CEDAR HILL,TN,
2286033,WOOD CREATIONS INC.,3918 W SHAKESPEARE AVE  1ST,CHICAGO,IL,
2221632,BE SMOOTH LLC,1900 W CHICAGO AVE,CHICAGO,IL,
2362736,G7 ELECTRONICS INC.,6419 W IRVING PARK RD 1,CHICAGO,IL,
2358544,TERRY PORTER,516 W ENGLEWOOD AVE,CHICAGO,IL,
2337637,PEDRO FAM CORPORATION,3118-3124 W CERMAK RD,CHICAGO,IL,
2347468,BEYONNE TRADING INC,3449-3451 S HALSTED ST 1 1,CHICAGO,IL,20130812
2361055,BRISKU INC.,4100-4102 N KEDZIE AVE,CHICAGO,IL,
2330385,RAUL'S AUTO SERVICE INC,10558 S AVENUE N,CHICAGO,IL,
2320353,RAUL FLORES,9134 S BRANDON AVE,CHICAGO,IL,
2236629,EXXONMOBILE OIL CORPORATION,3801 S CICERO,CHICAGO,IL,
2281810,FAST FOOD EL MEXICANO INC.,3332 W 63RD ST,CHICAGO,IL,
2332421,DISPATCH AFFILIATION LLC,4524-4536 N ELSTON AVE 1,CHICAGO,IL,
2338908,LA CHEMINEE INC.,960 N INDUSTRIAL DR 1ST 7,ELMHURST,IL,
2358339,INDUSTRIAL WORKERS OF THE WORLD GENERAL HEADQUARTERS,2036 W MONTROSE AVE 1ST,CHICAGO,IL,
2313069,NAYAK PROPERTIES LLC,175 W JACKSON BLVD 1ST,CHICAGO,IL,20130812
2265117,SUPERIOR MANAGEMENT INC,1049 W BRYN MAWR AVE 1ST,CHICAGO,IL,
2279940,MARK CEDRO,5705 W NEWPORT AVE 1,CHICAGO,IL,
2294272,Simplify Chicago LLC,1016 W JACKSON BLVD 5,CHICAGO,IL,
2327214,FRESCO SWEETS & SNACKS INC.,2245 W DEVON AVE 1ST,CHICAGO,IL,
2330236,ADELAIDA ROMERO,10232 S EWING AVE,CHICAGO,IL,
2278210,ALLY SERVICING LLC,17500  CHENAL  PKWY,LITTLE ROCK,AR,
2204039,ASIAN TOWN NOODLES INC.,7534 W ADDISON ST 1 1,CHICAGO,IL,
2287241,A.I. DOLLAR MARKET INC.,3317-3321 W NORTH AVE 1,CHICAGO,IL,
2356361,ELITE CAR WASH INC,823 N WESTERN AVE  1ST,CHICAGO,IL,20130722
2284739,Danielle S Golden,153 W GARFIELD BLVD 1ST 1 E,CHICAGO,IL,
2291717,RICHARD A MUSIL,4463 N KILDARE AVE,CHICAGO,IL,
2291334,ESCRITORIO PUBLICO INC,2202 W CERMAK RD 1,CHICAGO,IL,
2319259,ILLINOIS TONER DEPOT INC.,7042 S SOUTH SHORE DR,CHICAGO,IL,
2257522,GERARDO VELAZAQUEZ,1926 W FOSTER AVE,CHICAGO,IL,
2308442,Kristin J Jobski,926  LEE ST,DES PLAINES,IL,
2289201,ELSTON E TIRE SHOP CORP.,4100 N ELSTON AVE 1ST,CHICAGO,IL,
2313749,MARILYN'S BEAUTY SALON P.C.,4223 W 55TH ST 1ST,CHICAGO,IL,
2260101,MONTANEZ D. GAYFIELD,6419 S COTTAGE GROVE AVE,CHICAGO,IL,
2329277,SOUTH CHICAGO,9133 S BALTIMORE AVE  1,CHICAGO,IL,
2235248,PAT O'BRIEN'S INC,2723 N HALSTED ST 1ST,CHICAGO,IL,
2296592,XAVIER CORPORATION,5757 S CICERO AVE CONC-B T-13,CHICAGO,IL,
2304734,TrueAccord Corp.,400  PAGE ST  #108,SAN FRANCISCO,CA,
2358030,1406 W MORSE AVENUE CORP.,1406 W MORSE AVE 1ST,CHICAGO,IL,
2291584,WE FIX H20 INC.,5228 N ELSTON AVE,CHICAGO,IL,
2250317,PRECISE MACHINING COMPANY,4800 S RICHMOND ST 1ST,CHICAGO,IL,
2295299,STAN'S CORNER INC,5960 S ARCHER AVE,CHICAGO,IL,
2331405,ANNETTIA REED,8010 S WESTERN AVE 1ST,CHICAGO,IL,
2347509,L. J. Thalmann Company,3132  LAKE  AVE,WILMETTE,IL,
2340936,RONALD DAVID ABRAYTIS,4327 N HAZEL ST,CHICAGO,IL,
2326224,ENCORE HOSPITALITY SERVICES LLC,172 W ADAMS ST,CHICAGO,IL,
2325715,MICHAEL BANCROFT & ANNE KOSTROSKI,6338-6340 N CLARK ST FIRST,CHICAGO,IL,
2223234,DAY'S TRAVEL & TOURS INC,2622 W PETERSON AVE  5,CHICAGO,IL,
2325279,Darlene D Ostrowski,4211 N PAULINA ST 2A,CHICAGO,IL,
2332568,YOUSSEF ATSHO,3953 W IRVING PARK RD 1 1,CHICAGO,IL,20130910
2316688,OTHERWISE INCORP,1144 W RANDOLPH ST,CHICAGO,IL,
2355214,BLAIR JONES,4041 S MICHIGAN AVE 3,CHICAGO,IL,
2356318,IOWA ROCKWELL TAVERN LLC,2600 W IOWA ST 1ST,CHICAGO,IL,
2353486,19 wells inc,19 N WELLS ST 1,CHICAGO,IL,
2225425,Aegis Bed Bug Detection Services,5415 N SHERIDAN RD 42ND 4201,CHICAGO,IL,
2320252,D-FASHION NAILS COMPANY,8100 S STONY ISLAND AVE 1ST D,CHICAGO,IL,
2325834,JESUS ALFREDO SOTO-ROSAS,9333 S SOUTH CHICAGO AVE 1ST,CHICAGO,IL,
2324918,CANARY TELEHEALTH INC.,3151 S MICHIGAN AVE 1 1,CHICAGO,IL,
2236656,A. FINKL & SONS CO.,2100 N SOUTHPORT AVE  1,CHICAGO,IL,
2297159,WAYNE SRAIL,4100 S ASHLAND AVE,CHICAGO,IL,
2331641,RADHE FOODS INC.,9100 S COMMERCIAL AVE FIRST C,CHICAGO,IL,
2336807,THE ROSCOE CO,3333 W HARRISON ST,CHICAGO,IL,
2349395,LUIS GERARDO GONZALEZ,309  25TH AVE,BELLWOOD,IL,
2350148,OMAR SERNA,2305 N LATROBE AVE,CHICAGO,IL,
2308106,SHAUNTAE SMITH,623 N TROY ST,CHICAGO,IL,
2332658,ELAINE SUTTON,161 E 111TH ST,CHICAGO,IL,
2339734,QUICK SHOP FOOD MART INC.,1806-1808 E 79TH ST 1ST,CHICAGO,IL,
2298069,Income Tax Services Inc,3555 S ARCHER AVE COMMERCIAL SPACE,CHICAGO,IL,20130725
2319944,PEACE INFANTS AND TODDLER CENTER LLC,6242 N CLARK ST 1ST,CHICAGO,IL,
2337944,RELIABLE OGDEN LLC,3741 S PULASKI RD,CHICAGO,IL,
2336573,CHESTER PILAT,6454 N MILWAUKEE AVE  1,CHICAGO,IL,
2302201,AROMA ON NORTH AVENUE,417 W NORTH AVE,CHICAGO,IL,
2222705,ARCO DE CUCHILLEROS INC,3445 N HALSTED ST,CHICAGO,IL,
2239516,REALTICK LLC,100 S WACKER DR 20,CHICAGO,IL,
2300615,TIME SERVICE INC,1601 N HARLEM AVE  SEARS,CHICAGO,IL,
2349390,OLLIE MAE LEWIS,810 E HYDE PARK BLVD,CHICAGO,IL,20110325
2264379,JEFF'S DRIVE-IN INC,3901 N CICERO AVE,CHICAGO,IL,
2348363,JIHYUN A JUN,400 N MCCLURG CT 1,CHICAGO,IL,20110121
2267311,C J FOODS INC.,1102 W GRANVILLE AVE,CHICAGO,IL,20110913
2336383,LINDA KAWANO,7121 N OZARK AVE,CHICAGO,IL,20110613
2324362,ALFONSO AVINA,1632 S 49TH AVE 1,CICERO,IL,20110405
2336370,SIXTO PEREZ,3539 W 26TH ST 1ST,CHICAGO,IL,
2329350,HYUN AE JUNG,7853 S HALSTED ST 1ST,CHICAGO,IL,20110227
2300327,CONSTRUCTION MANAGEMENT/PROGRAMS,368 W HURON ST  5,CHICAGO,IL,20111117
2343350,MESSE DUSSSELDORF NORHT AMERICA INC.,150 N MICHIGAN AVE  2920,CHICAGO,IL,20110705
2220304,VICTOR NUNEZ,4443 W ARMITAGE AVE 1,CHICAGO,IL,20110209
2343385,CONCIERGE UNLIMITED INTERNATIONAL,20 N WACKER DR,CHICAGO,IL,20111022
2226346,AIR DESIGN SYSTEMS INC,12011 W 91 ST 1ST,WILLOW SPRINGS,IL,20110710
2238398,WEDDINGS 826 LTD.,826 W ARMITAGE AVE 1ST,CHICAGO,IL,20110612
2285349,LATINO FOODS INC,3312 W NORTH AVE,CHICAGO,IL,20110401
2301310,CARL HAMMER GALLERY,740 N WELLS ST 1ST,CHICAGO,IL,20111222
2330314,87TH & HALSTED CURRENCY EXCHANGE INC,808 W 87TH ST # D,CHICAGO,IL,20110927
2258320,S & H MUFFLER INC,10137 S WESTERN AVE 1ST,CHICAGO,IL,20110915
2264308,KHALID MANSOOR,4348 N ELSTON AVE 1ST,CHICAGO,IL,20110705
2269303,Joseph R Rojas,7830 S OAKLEY AVE 1ST,CHICAGO,IL,20111001
2341328,GPS Solutions LTD,445  GUNDERSEN DR,CAROL STREAM,IL,20111012
2275313,JUAN J. CAMBI,3544 W LAWRENCE AVE 1ST,CHICAGO,IL,20110201
2313341,REWAJ INC.,2325 W DEVON AVE STORE FRONT,CHICAGO,IL,20110321
2320371,Sundance Inc.,500 W MADISON ST FOOD COURT,CHICAGO,IL,
2329313,HAIR LAB,1942 W 87TH ST 1ST,CHICAGO,IL,20110922
2329639,MBOUOMBOUO PAUL,8923 S COMMERCIAL AVE  1,CHICAGO,IL,20090705
2322435,ILL COLLEGE OF OPTOMETRY,3241 S MICHIGAN AVE  1ST,CHICAGO,IL,20090613
2353435,ALPESHKUMAR A GANDHI,207 W JACKSON BLVD 1ST,CHICAGO,IL,20091101
2344636,SEVENTH INC.,400 E RANDOLPH ST 7,CHICAGO,IL,20090825
2290932,MARIA I SALGADO,1736 W CERMAK RD  1,CHICAGO,IL,20090907
2320230,SONIA MANDUJANO,3753 W ARMITAGE AVE,CHICAGO,IL,20090707
2295735,CHICAGO GLASS BLOCK INC.,6036 S CENTRAL AVE,CHICAGO,IL,20090212
2333632,BOMBAY WRAPS 2 CO.,330 E OHIO ST 1,CHICAGO,IL,20091108
2353035,HELLVIS & HELLVIS INVESTMENTS LLC,1321-1323 W TAYLOR ST,CHICAGO,IL,20090801
2310035,FRANK KROM,8 S MICHIGAN AVE  1310,CHICAGO,IL,20090322
2357231,HAPPY VILLAGE CORP.,1059 N WOLCOTT AVE 1,CHICAGO,IL,20090922
2227630,MIGUEL A  BELTRAN,3331 S HALSTED ST 1ST,CHICAGO,IL,20090406
2292833,ROMEO MARCO MAGDALUYO,711 W BELMONT AVE 1ST W,CHICAGO,IL,20090112
2223034,FRED BROBERG CORP,3116 W DEVON AVE  1ST,CHICAGO,IL,20090425
2307635,FLASH MOVERS LLC,4422 W DIVERSEY AVE 1ST,CHICAGO,IL,20090504
2305336,TRACK SERVICE INC,810 W AVENUE H  1ST,GRIFFITH,IN,20090207
2297631,MR SUMMARINE OF ARCHER INC.,6421 W ARCHER AVE 1 1,CHICAGO,IL,20090707
2323437,CEDARS MEDITERRANEAN KITCHEN LLC,1206 E 53RD ST,CHICAGO,IL,20090702
2283838,Chicago Kids Yoga LLC,2735 W MELROSE ST 1ST,CHICAGO,IL,20090925
2326836,C. CROSS CONSTRUCTION LLC,19532  LAKE PARK DR,LYNWOOD,IL,20090222
2249034,MID-WEST INSTITUTIONAL FOOD  DISTRIBUTORS INC,3100 W 36TH ST,CHICAGO,IL,20091226
2257636,JOYCE GODWIN,10540 S WESTERN AVE  203,CHICAGO,IL,20090727
2314030,Corfias Films LLC,6428 W GUNNISON ST,HARWOOD HEIGHTS,IL,20091208
2291334,ESCRITORIO PUBLICO INC,2202 W CERMAK RD 1,CHICAGO,IL,20090417
2319431,Sierra Bravo Corporation,300 N ELIZABETH ST 5TH 500C,CHICAGO,IL,20091208
2355334,ROBERT DZIEDZIC,2231 W RACE AVE,CHICAGO,IL,20090226
2259530,I. Q. GAS & FOOD CORPORATION.,9955 S WESTERN AVE,CHICAGO,IL,20090202
2341637,TILE & MATERIALS OUTLET STORE INC.,3949 W ARMITAGE AVE,CHICAGO,IL,20090917
2356536,GO DESIGN INC,1359 N MILWAUKEE AVE 1ST,CHICAGO,IL,20090110
2350833,FOOD & PAPER SUPPLY CO.,7247-7249 S SOUTH CHICAGO AVE  1ST,CHICAGO,IL,20090512
2344532,CASDAN INC.,75 E WACKER DR,CHICAGO,IL,20090907
2291538,GUERREROS PIZZA INC.,2024 S CALIFORNIA AVE,CHICAGO,IL,20090626
2275631,SUHAIL TAHA,4506 N KEDZIE AVE,CHICAGO,IL,20091116
2292638,JIAN YING CHEN,13328 S BALTIMORE AVE 1ST,CHICAGO,IL,20091124
2314036,GAUDI CAFE INC.,1147 W GRAND AVE 1ST,CHICAGO,IL,20090910
2323733,PAYLESS CAR WASH INC.,1701 S STATE ST,CHICAGO,IL,20091021
2324031,JOSE A. OCAMPO,5231 S SACRAMENTO AVE,CHICAGO,IL,20090402
2316636,RELIABLE CONTRACT & EQUIPMT CO,333 N OGDEN AVE  S/E C,CHICAGO,IL,20091220
2311433,PERLMARK REALTY CORPORATION,912  RIDGEWOOD PL,HIGHLAND PARK,IL,20091017
2297837,MARK R. KONZEN,5055 N WESTERN AVE 1ST,CHICAGO,IL,20091223
2283830,TIONA ROBINSON,8145 S EUCLID AVE,CHICAGO,IL,20090803
2361637,AZAMBA INC.,2148 W CUYLER AVE,CHICAGO,IL,20091216
2308231,MARCELINO ESPINOSA,4071 N ELSTON AVE,CHICAGO,IL,20090727
2259631,GREAT LAKES RADIO - CHICAGO,5956 S MICHIGAN AVE,CHICAGO,IL,20090119
2330232,AMADOU MOUSSA DIALLO,441 W 79TH ST,CHICAGO,IL,20090114
2350236,541 FB Halsted Street Deli LLC,541 N FAIRBANKS CT LOWER LEVEL R180,CHICAGO,IL,20090515
2284638,MAGALIE NATURALS INC.,2207 N WESTERN AVE,CHICAGO,IL,20090226
2290430,JAY'S FOOD & LIQUOR INC,5226 N NAGLE AVE,CHICAGO,IL,20091222
2323838,Los Caminos De Michoacan,3948 N SHERIDAN RD,CHICAGO,IL,20090101
2365430,UNIQUE GROUP INC.,6336 W NORTH AVE,CHICAGO,IL,20090425
2353733,quality scents inc,458 E 79TH ST 1,CHICAGO,IL,20090827
2297437,EDUARDO GARCIA,4100 S ASHLAND AVE,CHICAGO,IL,20090923
2308434,Akerman LLP,71 S WACKER DR 46TH,CHICAGO,IL,20090509
2271238,ELISHEMA UEL MANNIE,722 W 71ST ST,CHICAGO,IL,20091205
2361430,CHICAGO HEALTH INC.,3701 N ELSTON AVE 2,CHICAGO,IL,20090621
2260933,ROKA AKOR CHICAGO LLC,111 W ILLINOIS ST 1ST,CHICAGO,IL,20090407
2319035,BONG HI YIM,4939-4943 N ELSTON AVE 1ST,CHICAGO,IL,20091008
2330234,ESTANISLAO HERNANDEZ,7800 S CLAREMONT AVE,CHICAGO,IL,20090123
2340336,PARIS OUH LALA LLC,7076 N WOLCOTT AVE 2,CHICAGO,IL,20091125
2355933,439 NIGHT CLUB INC,439 N OGDEN AVE 1ST #,CHICAGO,IL,20091013
2336133,RITA JO GARCIA,2849 W CERMAK RD,CHICAGO,IL,20090308
2296935,EDWARD DAVIS,4100 S ASHLAND AVE  BOOTH-83,CHICAGO,IL,20091127
2340934,SHAWN MICHAEL LUCAS,528  BALLWOOD DR,BALLWIN,MO,20090522
2341437,ERICK EDUARDO ESPANRZA-CABRERA,9641 S EWING AVE,CHICAGO,IL,20091101
2226631,LESZEK ZABIEGLEY,11 S 445 CARPENTER  1ST,LEMONT,IL,20090327
2297637,ILLINOIS ONE INC. TAX SERVICE,4666 S HALSTED ST 1ST REAR,CHICAGO,IL,20090207
2263731,SHOES TRANSFORMER COMPANY,500 N MICHIGAN AVE  300,CHICAGO,IL,20090702
2355739,A & N AMOCO INC,1551 W NORTH AVE  1,CHICAGO,IL,20090508
2266738,ALTAGRACIA JIMENEZ,2541 S CHRISTIANA AVE,CHICAGO,IL,20090214
2242443,CONTROLLED ENVIRONMENTAL SYSTEMS INC,16308 S 107TH AVE  12,ORLAND PARK,IL,
2297915,SIGMA ADVANCED SOLUTIONS INC.,33 W MONROE ST 18TH 1825,CHICAGO,IL,
2280168,CLUB BELMONT INC,7844 W BELMONT AVE 1ST,CHICAGO,IL,20131021
2333137,MARISOL MARTINEZ,4100 S ASHLAND AVE,CHICAGO,IL,
2264046,KURT T BROCKER,5056 N RAVENSWOOD AVE,CHICAGO,IL,
2291252,MUNTHER M MUHAMMAD,3359 S LEAVITT ST,CHICAGO,IL,
2296862,BEDFORD MOTOR SERVICE,5952 W 65TH ST,CHICAGO,IL,20130905
2224940,LISA KHAYA,2110 W DEVON AVE 1,CHICAGO,IL,
2279843,MAL-NAJ CORPORATION,4710 W 63RD ST,CHICAGO,IL,
2353459,DAVIDS TEA (USA) INC.,3530 N SOUTHPORT AVE 1ST,CHICAGO,IL,
2228444,ELIAS A. KANELLOPOULOS,900 N LAKE SHORE DR 1,CHICAGO,IL,
2235993,YI SOOK PARK,2754 N HAMPDEN CT  1ST,CHICAGO,IL,
2319431,Sierra Bravo Corporation,300 N ELIZABETH ST 5TH 500C,CHICAGO,IL,
2327844,RICH THOUGHT ENTERPRISES LLC,1150 W BELMONT AVE 1,CHICAGO,IL,
2322575,THOMAS JUE,53 E 25TH ST  1,CHICAGO,IL,
2226644,THOMAS R ROTHACKER,4548 W NORTH SHORE AVE 1ST,LINCOLNWOOD,IL,
2363186,ELVIA GUERRERO,3943 N AUSTIN AVE 1,CHICAGO,IL,
2321493,SHERIDAN IRVING L LIQUORS INC,3944-3946 N SHERIDAN RD  1,CHICAGO,IL,
2356027,ROBERTA NOWAKOWSKI INC,948 N WESTERN AVE 1ST,CHICAGO,IL,
2349349,MARKO GERMUSKA,240  PAYSON ST,HOFFMAN ESTATES,IL,
2259688,AKOUVI LOCOH,802 E 65TH ST,CHICAGO,IL,
2236109,PAUL A PARENTEAU,230 W HURON ST 1ST 5,CHICAGO,IL,
2200244,WINDY CITY RESTORATION IN,5150 W MONTANA ST  1,CHICAGO,IL,
2318246,THEODORE STACKS,8401 S BELOIT,BRIDGEVIEW,IL,
2248411,NARCHEM CORPORATION,3800 W 38TH ST 1ST,CHICAGO,IL,
2235348,FRANCES REST & DELI INC,2552-2554 N CLARK ST,CHICAGO,IL,
2351056,LEO DE LACERNA,407 E 71ST ST 1ST,CHICAGO,IL,
2304480,Workshop of Eric Swanson Inc.,410 S MICHIGAN AVE 4 404,CHICAGO,IL,
2204004,K. D. SMITH AND ASSOCIATES,1400 E 47TH DR 1ST E,CHICAGO,IL,
2236746,CHESTER H WOJNICKI,906  HEMLOCK LN,MOUNT PROSPECT,IL,
2223093,VEDIC DAY CARE CENTER,3034 W DEVON AVE  1ST F,CHICAGO,IL,
2346600,CLASSIC RESIDENCE MANAGEMENT LIMITED PARTNERSHIP,71 S WACKER DR 9TH 900,CHICAGO,IL,
2360995,NORTH PARK ELEMENTARY SCHOOL,2017 W MONTROSE AVE,CHICAGO,IL,
2297688,AGUSTIN LOPEZ,4100 S ASHLAND AVE  OUTSIDE,CHICAGO,IL,
2332148,GABRIELA VASQUEZ,4727 S HONORE ST,CHICAGO,IL,
2331996,TONY LE AND SANDY NGUYEN,738 E 79TH ST 1ST,CHICAGO,IL,
2295738,MIDWEST INDUSTRIAL LIGHTING,919 W 38TH ST,CHICAGO,IL,
2330707,HOE TOY RESTAURANT INC.,8559 S STONY ISLAND AVE,CHICAGO,IL,
2349354,ROY DUANE RAINEY III,10515 W MARKHAM ST,LITTLE ROCK,AR,
2358239,Mickey's Dream Vacations,10326 S AVERS AVE 1,CHICAGO,IL,
2259501,DKW ENTERPRISES LLC,6355 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,
2329631,HENRY L MCGARY,235-237 W 75TH ST  STREE,CHICAGO,IL,
2357684,PABLO H MERCADO,2431 N WESTERN AVE,CHICAGO,IL,
2354014,LA BODYWORKS LLC,1123 W ARMITAGE AVE  2ND,CHICAGO,IL,
2257186,WILLIAM SERVICES LIMITED INC,11130 S WESTERN AVE,CHICAGO,IL,
2359654,MERY ORTIZ,3546 W LAWRENCE AVE,CHICAGO,IL,
2264279,GLEN ELSTON NURSNG & REHAB CENTER,4340 N KEYSTONE AVE,CHICAGO,IL,
2348200,R&R Excavating Inc.,960 N HAMILTON AVE,UNIVERSITY PARK,IL,
2358107,UMAMI SUSHI LLC,4626 N CUMBERLAND AVE,CHICAGO,IL,
2328713,Z & S FOOD & LIQUOR INC,1351 W 87TH ST,CHICAGO,IL,
2328909,M. V. ONE INCORPORATED,1543 W 87TH ST,CHICAGO,IL,
2367256,BUSTOUTS INC.,3633  ACORN LN 1ST,FRANKLIN PARK,IL,
2349691,JONATHAN LETSIE MASUPHA,434 E 62ND ST 3RD 303,CHICAGO,IL,
2354214,ABDUL HAKIM AWUNI,727 E 60TH ST,CHICAGO,IL,
2362930,WirelessPCS Chicago LLC,6247 S PULASKI RD 1ST,CHICAGO,IL,
2357615,C.D. PLUMBING SERVICE COMPANY,7406 N KILDARE,SKOKIE,IL,
2359076,ALIN VASILE TURDEAN,5655 N SPAULDING AVE,CHICAGO,IL,
2309893,SHERRY-BRENER LIMITED INC,226 S MICHIGAN AVE 1ST,CHICAGO,IL,
2363213,EDNA M. TODD,5834 W MONTROSE AVE 1,CHICAGO,IL,
2278863,SUPERIOR GLASS & ALUMINUM INC.,3030 S WENTWORTH AVE,CHICAGO,IL,20130217
2368549,NANCY CORTES,2709 W CERMAK RD 1,CHICAGO,IL,
2321043,JACK D HANUS,4709 N KENMORE AVE 2ND 2N,CHICAGO,IL,
2293618,Furever Rescue,1321 N WOOD ST 1ST,CHICAGO,IL,
2357737,Tesla Motors Inc.,1053 W GRAND AVE GROUND,CHICAGO,IL,
2358970,Quirky Factory LLC,1579 N MILWAUKEE AVE 2ND 212,CHICAGO,IL,
2347452,JENNIE LEE BROOKS,5038 S WOODLAWN AVE 1 1,CHICAGO,IL,
2236896,Techniteam Corp.,1825  COLLEGE AVE  130,WHEATON,IL,
2295732,LAURIE BENNETT,5935 W 63RD ST  1,CHICAGO,IL,
2310181,GOLDEN TOUCH JEWELRY DESIGN IN,5 S WABASH AVE  1318,CHICAGO,IL,
2340837,MS. SEBASTIAN CORP.,6228 N ROCKWELL ST 1,CHICAGO,IL,
2305676,MICHELS CORPORATION,817 W MAIN ST 1ST,BROWNSVILLE,WI,
2314959,PARTY PANTEE LLC,200 E DELAWARE PL 5TH 5A,CHICAGO,IL,
2308497,5 PEA'S IN A POD LEARNING ACADEMY LLC,5635 W NORTH AVE,CHICAGO,IL,
2343280,GEORGE TSANTILIS/DEAN NICHOLS,2016  -2020 W MADISON ST  1,CHICAGO,IL,
2359192,JESUS ARAMBULA,6149 S TRIPP AVE 1,CHICAGO,IL,
2304379,Paul Building Improvement Inc,2407 N LAFAYETTE  ST,ARLINGTON HTS,IL,
2301438,ERIE & FRANKLIN CORP.,316-318 W ERIE ST,CHICAGO,IL,
2363973,GUADALUPE  ROMERO,1825 W CHICAGO AVE 1ST,CHICAGO,IL,
2271494,FLORA L. HENRY,5230 S GREEN ST,CHICAGO,IL,
2277442,AHMAD AL JARRAH,3834 N SHEFFIELD AVE 4TH 400,CHICAGO,IL,
2267258,DOLLIE M NASH,6136 S RHODES AVE 1ST,CHICAGO,IL,
2334445,PARRIS BRANDON FLEMING,1233 W ERIE ST 2ND 2,CHICAGO,IL,
2200420,TAIDE VILLASENOR,4354 W ARMITAGE AVE # 1ST,CHICAGO,IL,
2291538,GUERREROS PIZZA INC.,2024 S CALIFORNIA AVE,CHICAGO,IL,
2303729,ANITA GARCIA,3101 W 26TH ST 1ST,CHICAGO,IL,
2258605,POLYTECHNIC EDUCATION AND CAREER SERVICES,4414 N CLARK ST,CHICAGO,IL,
2353065,DOBRILA PINTAR,1322 S WABASH AVE 7 705,CHICAGO,IL,20130712
2323839,DONG C LEE,655 W IRVING PARK RD,CHICAGO,IL,
2259627,PACKAGE SOLUTION LLC.,4636 N RAVENSWOOD AVE  101,CHICAGO,IL,
2359742,CHRISTINA E. THOMAS,9257 S INDIANA AVE,CHICAGO,IL,
2257149,SECURITY TRAINING CENTER INC,10922 S WESTERN AVE,CHICAGO,IL,
2259604,BODYFIT ATHLETIC CLUB,4704 N BROADWAY,CHICAGO,IL,
2261119,MalikMaynard Enterprises Inc,115 E 51ST ST 0,CHICAGO,IL,
2360646,MANJU J SUTHAR,3011 W IRVING PARK RD 1ST,CHICAGO,IL,
2316297,RAY LISKOWSKI,3335 N BROADWAY  1ST,CHICAGO,IL,
2238718,ANTONIO G. HENDERSON,4424 W VAN BUREN ST 1,CHICAGO,IL,
2224298,LANA CYRUS,3218 N SHEFFIELD AVE,CHICAGO,IL,
2349507,CARMEN ZAMBRANO,4450 S ASHLAND AVE,CHICAGO,IL,
2303359,LUCILLE MARTINEZ,10046 S EWING AVE 1ST,CHICAGO,IL,
2263729,MILLIE HAMPTON,42 E 110TH PL,CHICAGO,IL,
2226570,IRENE L MCLAIN,500 N MICHIGAN AVE  300,CHICAGO,IL,
2293724,CELSO CHAVEZ,2909 N MULLIGAN AVE,CHICAGO,IL,
2266987,JOSE  FERNANDO ESQUIVEL ROMERO,4178 W BARRY AVE,CHICAGO,IL,
2274166,JAMES W MALL,4626 N LINCOLN AVE,CHICAGO,IL,20130109
2314099,NOSH CHICAGO LLC,4065 N SHERIDAN RD 1ST 1 N,CHICAGO,IL,
2345141,233 CONFERENCE LLC,233 S WACKER DR,CHICAGO,IL,
2286625,ROBERTO RAMIREZ,4545 W DIVISION ST 22-23 N,CHICAGO,IL,
2294401,NOOR VALENTON REAL ESTATE LLC,8 S MICHIGAN AVE 21ST 2102,CHICAGO,IL,
2296932,TNT PIZZA & BEEF INC.,601 W ROOT ST,CHICAGO,IL,
2334921,RACHEL MARIE AMMONS,1103  3RD TERRACE,BARLING,AR,
2362066,Slim's Incorporated,2020 W MONTROSE AVE 1,CHICAGO,IL,20130619
2305730,JAMES A WATSON,29 E MADISON ST  1007,CHICAGO,IL,
2201040,MARTHA L. LOPEZ,2324 N CICERO AVE 1ST FLOOR,CHICAGO,IL,
2287670,LATIN AMERICAN MOTORCYCLE ASSOCIATION,3517-3519 W FULLERTON AVE 1ST,CHICAGO,IL,
2340135,Line Rite Company,2942 W VAN BUREN ST 2ND B,CHICAGO,IL,
2360628,HYLAND A NOLAN PLASTERING,7408 S EXCHANGE AVE 1ST,CHICAGO,IL,
2335514,SOMIC INC,7156 N HARLEM AVE 1ST,CHICAGO,IL,
2353574,HENG SAN WONG,262 W 26TH ST 1ST,CHICAGO,IL,
2361438,SELF DEFENSE CENTERS INC,2151 W IRVING PARK RD,CHICAGO,IL,
