inspection_id,dba_name,aka_name,license_num,facility_type,risk,address,city,state,zip,inspection_date,inspection_type,results,latitude,longitude
1199616,LE PAIN QUOTIDIEN,LE PAIN QUOTIDIEN,2308390,Restaurant,Risk 1 (High),135 N CLINTON ,CHICAGO,IL,60661,20141118,Canvass,Pass,41.88431283,-87.64112327
1501980,CHECKERS,"Checkers Drive-In Restaurants,Inc.",2354932,Restaurant,Risk 2 (Medium),3808 W ROOSEVELT RD ,CHICAGO,IL,60624,20141118,License,Pass,41.86634424,-87.72052963
1501961,ZOUP!,ZOUP!,2362705,Restaurant,Risk 1 (High),177 W WASHINGTON ST ,CHICAGO,IL,60602,20141118,License,Pass,41.88309811,-87.63318863
1424618,BANGKOK BELLY,BANGKOK BELLY,2189389,Restaurant,Risk 1 (High),6132 N NORTHWEST HWY ,CHICAGO,IL,60631,20141117,Canvass,Fail,41.99294606,-87.80026923
1387755,MAXWELL STREET GRILL,MAXWELL STREET GRILL,1620437,Restaurant,Risk 2 (Medium),7445 S STATE ST ,CHICAGO,IL,60619,20141117,Complaint,Pass,41.75872001,-87.62462454
1501934,FATHER & SON PIZZERIA LTD,FATHER & SON PIZZERIA LTD,23515,Restaurant,Risk 1 (High),2475 N MILWAUKEE AVE ,CHICAGO,IL,60647,20141117,Canvass,Fail,41.92634244,-87.70272439
1501936,CHISME EXPRESS INC.,CHISME EXPRESS INC.,1334960,Restaurant,Risk 1 (High),5955 S PULASKI RD ,CHICAGO,IL,60629,20141117,Canvass,Pass,41.78428898,-87.72277078
1501938,BABY BABA,BABY BABA,2364151,Restaurant,Risk 1 (High),3944 W CHICAGO AVE ,CHICAGO,IL,60651,20141117,License,Pass,41.89548303,-87.72538177
1501943,HUMBERTO'S PIZZERIA,HUMBERTO'S PIZZERIA,2303880,Restaurant,Risk 1 (High),1858 W PERSHING RD ,CHICAGO,IL,60609,20141117,Canvass,Pass,41.82339003,-87.67223625
1447565,BILLY GOAT TAVERN,BILLY GOAT TAVERN,20151,Restaurant,Risk 1 (High),330 S WELLS ST ,CHICAGO,IL,60606,20141117,Canvass,Pass,41.87736776,-87.63385357
1325321,WILEY'S CHICKEN & RIBS,WILEY'S CHICKEN & RIBS,2009371,Restaurant,Risk 1 (High),3853 W Madison ST ,CHICAGO,IL,60624,20141117,Canvass,Pass,41.88065243,-87.72289201
1501945,JR J J FISH-CHICKEN & MORE,JR J J FISH-CHICKEN & MORE,2320422,Restaurant,Risk 1 (High),3944 W CHICAGO AVE ,CHICAGO,IL,60651,20141117,Canvass,Out of Business,41.89548303,-87.72538177
1501950,LA MICHOACANA,LA MICHOACANA,2147921,Restaurant,Risk 1 (High),4618 S KEDZIE AVE ,CHICAGO,IL,60632,20141117,Canvass,Pass,41.80933541,-87.70417003
1447568,GATEWAY NEWSTANDS,GATEWAY NEWSTANDS,2202636,Grocery Store,Risk 3 (Low),1 N FRANKLIN ST ,CHICAGO,IL,60606,20141117,Canvass,Out of Business,41.88196747,-87.63516544
1501947,FARMHOUSE CHICKEN STRIPS AND MORE,FARMHOUSE CHICKEN STRIPS AND MORE,2304719,Restaurant,Risk 2 (Medium),2517 W 79TH ST ,CHICAGO,IL,60652,20141117,Canvass,Out of Business,41.74988283,-87.68602348
1501948,WINGSTOP,WINGSTOP,2196763,Restaurant,Risk 1 (High),47 W DIVISION ST ,CHICAGO,IL,60610,20141117,Canvass,Pass w/ Conditions,41.90380883,-87.63040711
1501951,"TAURUS FLAVORS, INC.","TAURUS FLAVORS, INC.",2362814,Restaurant,Risk 2 (Medium),8534 S STONY ISLAND AVE ,CHICAGO,IL,60617,20141117,License,Fail,41.73953307,-87.58585189
1501941,NAF NAF GRILL,,2263714,Restaurant,Risk 1 (High),326 N MICHIGAN AVE ,CHICAGO,IL,60601,20141117,Canvass,Pass,41.88741511,-87.62469815
1199615,LAVAZZA,LAVAZZA,2163576,COFFEE CART,Risk 2 (Medium),131 N CLINTON ST ,CHICAGO,IL,60661,20141117,Canvass,Out of Business,41.88418751,-87.64111967
1467552,VAN BUREN GENTLEMAN'S SALON,VAN BUREN GENTLEMAN'S SALON,2341920,Liquor,Risk 3 (Low),235 W VAN BUREN ST ,CHICAGO,IL,60607,20141117,License Re-Inspection,Fail,41.87672216,-87.63471047
1501880,PITA HEAVEN,PITA HEAVEN,2364374,Restaurant,Risk 1 (High),1676 W OGDEN AVE ,CHICAGO,IL,60612,20141117,License,Pass,41.87920455,-87.66899491
1447566,LAI LAI RESTAURANT,LAI LAI RESTAURANT,1948435,Restaurant,Risk 1 (High),330 S WELLS ST ,CHICAGO,IL,60606,20141117,Canvass,Pass,41.87736776,-87.63385357
1453639,THE CONGRESS HOTEL,THE CONGRESS HOTEL(GAZEBO REST.),49256,Restaurant,Risk 1 (High),520 S MICHIGAN AVE ,CHICAGO,IL,60605,20141117,Canvass,Fail,41.87525983,-87.62439667
1453640,THE CONGRESS HOTEL,THE CONGRESS HOTEL(TAVERN HALL-RAFAEL),49248,Restaurant,Risk 1 (High),520 S MICHIGAN AVE ,CHICAGO,IL,60605,20141117,Canvass,Fail,41.87525983,-87.62439667
1447567,KAMEHACHI  SUSHI CAFE,KAMEHACHI  SUSHI CAFE,1645648,Restaurant,Risk 1 (High),311 S WACKER DR ,CHICAGO,IL,60606,20141117,Canvass,Pass,41.87779165,-87.63652434
1464582,UNCOMMON  GROUND,UNCOMMON  GROUND,1820125,Restaurant,Risk 1 (High),1401-1405 W DEVON AVE ,CHICAGO,IL,60660,20141117,Complaint,Pass,41.99802474,-87.66556346
1467553,CACTUS BAR & GRILL,CACTUS BAR & GRILL,1476100,Restaurant,Risk 1 (High),404-412 S WELLS ST ,CHICAGO,IL,60607,20141117,Canvass,Pass,41.87669416,-87.63383684
1441559,EMPEROR WOK,EMPEROR WOK,1874409,Restaurant,Risk 1 (High),2910 N ASHLAND AVE ,CHICAGO,IL,60657,20141117,Canvass,Pass,41.93456195,-87.66862107
1418653,PAPA JOE'S PIZZA,PAPA JOE'S PIZZA,71767,Restaurant,Risk 1 (High),5750 N MILWAUKEE AVE ,CHICAGO,IL,60646,20141117,Canvass,Pass,41.98595467,-87.77730483
1501942,YAKZIE'S BAR & GRILL,YAKZIE'S BAR & GRILL,20184,Restaurant,Risk 1 (High),3710 N CLARK ST ,CHICAGO,IL,60613,20141117,Canvass Re-Inspection,Pass,41.94930115,-87.65837529
1501869,SUPERMERCADO LA RAZA,SUPERMERCADO LA RAZA,2353934,Grocery Store,Risk 2 (Medium),1645 W 47TH ST ,CHICAGO,IL,60609,20141117,Canvass,Out of Business,41.80847786,-87.66674535
1501870,WINNIE MANDELA SCHOOL,WINNIE MANDELA SCHOOL,3306117,School,Risk 2 (Medium),7847 S JEFFERY BLVD ,CHICAGO,IL,60649,20141117,Canvass Re-Inspection,Pass w/ Conditions,41.75203776,-87.57584698
1501871,CHARLES HOUSTON HIGH SCHOOL,CHARLES HOUSTON HIGH SCHOOL,3306120,School,Risk 2 (Medium),7847 S CHAPPEL AVE ,CHICAGO,IL,60649,20141117,Canvass Re-Inspection,Pass w/ Conditions,41.75205278,-87.57462755
1501876,ROOSEVELT & WESTERN SHELL,ROOSEVELT & WESTERN SHELL,1772157,Grocery Store,Risk 3 (Low),2401 W ROOSEVELT RD ,CHICAGO,IL,60608,20141117,Canvass Re-Inspection,Pass,41.86650119,-87.6861576
1501875,SUPER MERCADO AL RAZA,SUPER MERCADO AL RAZA,2364267,Grocery Store,Risk 1 (High),1645 W 47TH ST ,CHICAGO,IL,60609,20141117,License,Pass,41.80847786,-87.66674535
1501873,SUNRISE CAFE RESTAURANT,SUNRISE CAFE RESTAURANT,1477940,Restaurant,Risk 1 (High),2012 W CHICAGO AVE ,CHICAGO,IL,60622,20141117,Canvass,Pass,41.89601018,-87.67763415
1501872,Mc DONALDS,Mc DONALDS,2002814,Restaurant,Risk 2 (Medium),8415 S PULASKI RD ,CHICAGO,IL,60652,20141117,Complaint Re-Inspection,Pass,41.73986052,-87.7214563
1501874,"LITTLE EINSTEINS DAYCARE, INC.",LITTLE EINSTEINS DAYCARE,2216088,Daycare Above and Under 2 Years,Risk 1 (High),3640-3644 W WRIGHTWOOD AVE ,CHICAGO,IL,60647,20141117,License,Pass,41.9283442,-87.71874414
1506269,Laramie Bakery & Deli,Laramie Bakery & Deli,2014141,Grocery Store,Risk 1 (High),3232-3236 N Harlem AVE ,CHICAGO,IL,60634,20141117,Canvass,Pass,41.93898597,-87.80692906
1501955,EL ABULON,EL ABULON,2304219,Restaurant,Risk 1 (High),2466 W ARMITAGE AVE ,CHICAGO,IL,60647,20141117,Canvass,No Entry,41.91766418,-87.68979524
1501878,Subway,Subway,2048240,Restaurant,Risk 1 (High),5150 W Belmont AVE ,CHICAGO,IL,60641,20141117,Canvass,Pass,41.93881423,-87.75626562
1501957,YOGURT DAZE,YOGURT DAZE,2283409,Restaurant,Risk 1 (High),2817 W BELDEN AVE ,CHICAGO,IL,60647,20141117,Canvass,No Entry,41.92317867,-87.6981471
1501877,Food 4 Less #570,Food 4 Less,1928152,Grocery Store,Risk 1 (High),112 W 87TH ST ,CHICAGO,IL,60620,20141117,Canvass,Fail,41.73638005,-87.62750922
1501881,TOP VIEW RESTAURANT,TOP VIEW RESTAURANT,1803193,Restaurant,Risk 1 (High),4713-4715 W 63RD ST ,CHICAGO,IL,60629,20141117,Canvass,Pass,41.77834276,-87.74034531
1383460,BISTRO 151/BAR AT 151,AMERICAN CRAFT,1922,Restaurant,Risk 1 (High),151 E WACKER DR ,CHICAGO,IL,60601,20141117,Complaint Re-Inspection,Pass,41.88799989,-87.62256513
1501885,SOUTH SIDE MARKET INC.,"LA DOLOROSA GROCERY, INC.",2319699,Grocery Store,Risk 1 (High),3849 S KEDZIE AVE ,CHICAGO,IL,60632,20141117,Canvass,Pass,41.82290846,-87.70426021
1501884,ROOSEVELT WESTERN SHELL,SHELL,2348513,Grocery Store,Risk 3 (Low),2401 W ROOSEVELT RD ,CHICAGO,IL,60608,20141117,License,Pass,41.86650119,-87.6861576
1387753,CICS LLOYD BOND,CICS LLOYD BOND,2467700,School,Risk 2 (Medium),13300 S LANGLEY ,CHICAGO,IL,60827,20141117,Canvass,Pass w/ Conditions,41.6536366,-87.60507067
1412221,MOTOR ROW BREWING,MOTOR ROW BREWING,2189468,TAVERN,Risk 3 (Low),2337 S MICHIGAN AVE ,CHICAGO,IL,60616,20141117,License,Pass,41.8500047,-87.62358624
1501883,EAST OF EDENS II,,2293889,Restaurant,Risk 1 (High),1676 W OGDEN AVE ,CHICAGO,IL,60612,20141117,Canvass,Out of Business,41.87920455,-87.66899491
1501886,WALGREENS #15525,,2359986,Grocery Store,Risk 2 (Medium),201 E HURON ST ,CHICAGO,IL,60611,20141117,License,Pass,41.89486671,-87.62262562
1501975,TAURUS FLAVORS,TAURUS FLAVORS,3814,Restaurant,Risk 2 (Medium),8534 S STONY ISLAND AVE ,CHICAGO,IL,60617,20141117,Canvass,Out of Business,41.73953307,-87.58585189
1501888,LA BAGUETTE BAKERY,LA BAGUETTE BAKERY,1878733,Bakery,Risk 1 (High),3117 W 26TH ST ,CHICAGO,IL,60623,20141117,Canvass Re-Inspection,Pass,41.84442752,-87.70332182
1501889,LA STRADA CAFE,LA STRADA CAFE,2271468,Restaurant,Risk 1 (High),2023 N CALIFORNIA AVE ,CHICAGO,IL,60647,20141117,Canvass,Pass w/ Conditions,41.91821651,-87.6970748
1199611,STARBUCKS COFFEE #11719,STARBUCKS COFFEE #11719,1887323,Restaurant,Risk 2 (Medium),116 S HALSTED ST ,CHICAGO,IL,60661,20141117,Canvass Re-Inspection,Pass,41.87994232,-87.64745274
1501895,MR. SUBMARINE,MR. SUBMARINE,1970076,Restaurant,Risk 1 (High),1525 W FULLERTON AVE ,CHICAGO,IL,60614,20141117,Canvass,Fail,41.92505954,-87.6668408
1501891,SUBWAY,SUBWAY,1646316,Restaurant,Risk 1 (High),7949 S CICERO AVE ,CHICAGO,IL,60652,20141117,Canvass,Pass,41.74811555,-87.74115765
1383461,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS LLC,1592160,Restaurant,Risk 1 (High),111 E WACKER DR ,CHICAGO,IL,60601,20141117,Canvass,Pass,41.88807943,-87.62404737
1501897,KASIA'S,KASIA'S,1473392,Grocery Store,Risk 1 (High),2101 W CHICAGO AVE ,CHICAGO,IL,60622,20141117,Canvass,Pass,41.8957563,-87.6796197
1501896,CHINA DOLL,CHINA DOLL,13712,Restaurant,Risk 1 (High),1246 N WELLS ST ,CHICAGO,IL,60610,20141117,Canvass,Pass,41.90524023,-87.6346755
1199612,SUBWAY SANDWICHES,SUBWAY SANDWICHES,43981,Restaurant,Risk 1 (High),118 S CLINTON ST ,CHICAGO,IL,60661,20141117,Canvass Re-Inspection,Pass,41.87995707,-87.64128
1501898,BARGAIN FOOD,BARGAIN FOOD,1197326,Grocery Store,Risk 2 (Medium),5473 W CHICAGO AVE ,CHICAGO,IL,60651,20141117,Canvass Re-Inspection,Pass,41.89475795,-87.76349508
1501879,ROOSEVELT & WESTERN SHELL,ROOSEVELT & WESTERN SHELL,1772157,Grocery Store,Risk 3 (Low),2401 W ROOSEVELT RD ,CHICAGO,IL,60608,20141117,Canvass,Out of Business,41.86650119,-87.6861576
1325317,LIGHT CAFE INC0RPORATED,LIGHT CAFE INCORPORATED,2120443,Restaurant,Risk 2 (Medium),4015 W HARRISON ST ,CHICAGO,IL,60624,20141117,Canvass,Out of Business,41.87333101,-87.72607004
1501900,TEDDY'S GRILL,TEDDY'S GRILL,1844783,Restaurant,Risk 1 (High),3847 S MORGAN ST ,CHICAGO,IL,60609,20141117,Canvass,Pass w/ Conditions,41.82415036,-87.65065803
1387754,CICS LARRY HAWKINS CAMPUS,CHICAGO INTERNATIONAL CHARTER SCHOOL,2224805,School,Risk 1 (High),801 E 133RD PL ,CHICAGO,IL,60827,20141117,Canvass,Fail,41.65312508,-87.60182419
1501903,PROTEIN BAR,,2245391,Restaurant,Risk 1 (High),251 E HURON ST ,CHICAGO,IL,60611,20141117,Canvass,Fail,41.8949033,-87.62074373
1501904,WESTIN RIVER NORTH CHGO HOTEL- MAIN KITCHEN,MAIN KITCHEN,55255,Restaurant,Risk 1 (High),320 N DEARBORN ST ,CHICAGO,IL,60654,20141117,Canvass,Pass,41.88807038,-87.62969226
1501902,BENNY'S PIZZA,BENNY'S PIZZA,2364239,Restaurant,Risk 1 (High),1244 W 18TH ST ,CHICAGO,IL,60608,20141117,License,Pass,41.85803142,-87.65822434
1501882,ZENWICH,ZENWICH,2362869,Restaurant,Risk 1 (High),206 W VAN BUREN ST ,CHICAGO,IL,60607,20141117,License Re-Inspection,Pass,41.87695299,-87.63393972
1199613,JIMMY JOHNS,JIMMY JOHNS,1879163,Restaurant,Risk 1 (High),131 S CLINTON ST ,CHICAGO,IL,60661,20141117,Canvass Re-Inspection,Pass,41.87960062,-87.64097256
1501905,THE NEW LOOK,THE NEW LOOK,1718695,Restaurant,Risk 1 (High),2544 E 83RD ST ,CHICAGO,IL,60617,20141117,Short Form Complaint,Fail,41.7446261,-87.56191378
1501907,ZACATACOS,ZACATACOS,50551,Restaurant,Risk 1 (High),5925 S PULASKI RD ,CHICAGO,IL,60629,20141117,Canvass,Pass,41.78507649,-87.72279065
1325320,MARY'S BAR B QUE INC.,MARY'S BAR B QUE,2121162,Restaurant,Risk 1 (High),606 S PULASKI RD ,CHICAGO,IL,60624,20141117,Canvass,Pass,41.87326901,-87.725555
1501906,BENNY'S PIZZA,BENNY'S PIZZA,1816692,Restaurant,Risk 1 (High),1244 W 18TH ST ,CHICAGO,IL,60608,20141117,Canvass,Out of Business,41.85803142,-87.65822434
1501911,EL TACONZAZO,EL TACONZAZO,2059601,Restaurant,Risk 1 (High),5145 S PULASKI RD ,CHICAGO,IL,60632,20141117,Canvass,Fail,41.79916646,-87.72318613
1501909,DIVISION SWEET TOOTH,THE DIVISION SWEET TOOTH CANDY STORE,2363608,Grocery Store,Risk 2 (Medium),3939 W DIVISION ST ,CHICAGO,IL,60651,20141117,License Re-Inspection,Pass,41.90257162,-87.72532489
1501908,WESTIN RIVER NORTH CHGO HOTEL - CATERING,BANQUETS/ CATERING,55253,Restaurant,Risk 1 (High),320 N DEARBORN ST ,CHICAGO,IL,60654,20141117,Canvass,Pass,41.88807038,-87.62969226
1501912,EDWARDO'S PIZZA,EDWARDO'S ENOTECA,25104,Restaurant,Risk 1 (High),1212 N DEARBORN ST ,CHICAGO,IL,60610,20141117,Canvass Re-Inspection,Pass,41.90434217,-87.63014525
1501915,CHINA CHEF RESTAURANT,CHINA CHEF RESTAURANT,17726,Restaurant,Risk 1 (High),3832 S ASHLAND AVE ,CHICAGO,IL,60609,20141117,Canvass,Pass,41.82406978,-87.66572068
1501917,WESTIN RIVER NORTH CHGO HOTEL - AMBER,EMBER,55247,Restaurant,Risk 1 (High),320 N DEARBORN ST ,CHICAGO,IL,60654,20141117,Canvass,Pass w/ Conditions,41.88807038,-87.62969226
1501919,GERTIE'S ICE CREAM INC,GERTIE'S ICE CREAM INC,4978,Restaurant,Risk 1 (High),7600 S PULASKI RD ,CHICAGO,IL,60652,20141117,Canvass,Fail,41.75504428,-87.72231551
1501920,YUN DING,YUN DING,2364198,Restaurant,Risk 1 (High),2002 S WENTWORTH AVE ,CHICAGO,IL,60616,20141117,License,Fail,41.8552817,-87.63199264
1501922,CHINA HO RESTAURANT,CHINA HO RESTAURANT,2004404,Restaurant,Risk 1 (High),5151 S PULASKI RD ,CHICAGO,IL,60632,20141117,Canvass,Pass,41.79901235,-87.72318127
1506270,THE PORTAGE,THE PORTAGE BAR & GRILL,2022387,Restaurant,Risk 1 (High),3938 N CENTRAL AVE ,CHICAGO,IL,60634,20141117,Canvass,Pass,41.95252473,-87.76712693
1501925,UKRAINA DELI,UKRAINA DELI,1969227,Grocery Store,Risk 1 (High),2304 W CHICAGO AVE ,CHICAGO,IL,60622,20141117,Canvass,Fail,41.89589024,-87.68467413
1501926,HALSTED STREET DELI,HALSTED STREET DELI,2189538,Restaurant,Risk 1 (High),233 N MICHIGAN AVE ,CHICAGO,IL,60601,20141117,Canvass,Pass,41.88656737,-87.62438467
1501933,DOCKS,DOCKS,1445981,Restaurant,Risk 2 (Medium),112 W 87TH ST ,CHICAGO,IL,60620,20141117,Short Form Complaint,Pass w/ Conditions,41.73638005,-87.62750922
1501929,"BUTCH MC GUIRE'S, INC.","BUTCH MC GUIRE'S, INC.",276,Restaurant,Risk 1 (High),20 W DIVISION ST ,CHICAGO,IL,60610,20141117,Canvass,Pass,41.90403823,-87.62950232
1199614,SANTORINI,SANTORINI,42683,Restaurant,Risk 1 (High),138 S HALSTED ST ,CHICAGO,IL,60661,20141117,Canvass Re-Inspection,Pass,41.87927791,-87.6474293
1501932,AU BON PAIN,AU BON PAIN,2229492,Restaurant,Risk 1 (High),251 E HURON ST ,CHICAGO,IL,60611,20141117,Canvass,Pass w/ Conditions,41.8949033,-87.62074373
1501924,SANCHEZ TACOS,SANCHEZ TACOS,1741527,Restaurant,Risk 1 (High),4001 W OGDEN ,CHICAGO,IL,60623,20141117,Canvass,Pass,41.85095796,-87.72477522
1501937,MON AMI GABI,MON AMI GABI,2003,Restaurant,Risk 1 (High),2300 N LINCOLN PARK WEST ,CHICAGO,IL,60614,20141117,Complaint,Pass,41.92390845,-87.63666317
1482510,JEWEL FOOD STORE #3407,JEWEL FOOD STORE,1394,Grocery Store,Risk 1 (High),5516 N CLARK ST ,CHICAGO,IL,60640,20141114,Short Form Complaint,Fail,41.98218988,-87.66865163
1424617,THE GODDESS & GROCER,THE GODDESS & GROCER/T-5 OUTSIDE SECURITY,2299087,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,20141114,Canvass Re-Inspection,Pass,42.0085364,-87.91442844
1501858,E WOK CAFE,E WOK CAFE,2124405,Restaurant,Risk 1 (High),5056 W Irving Park RD ,CHICAGO,IL,60641,20141114,Canvass,Pass,41.95344087,-87.75455319
1441558,UKAI RESTAURANT,UKAI JAPANESE RESTAURANT,2184562,Restaurant,Risk 1 (High),1059 W BELMONT AVE ,CHICAGO,IL,60657,20141114,Canvass,Pass,41.93976468,-87.65647301
1418652,DEVON PANTRY,DEVON PANTRY,61683,Grocery Store,Risk 3 (Low),3044 W DEVON AVE ,CHICAGO,IL,60659,20141114,Canvass,Pass,41.99755215,-87.70629808
1464581,NO EXIT THEATER,NO EXIT THEATER,2177832,Restaurant,Risk 2 (Medium),6970-6972 N GLENWOOD AVE ,CHICAGO,IL,60626,20141114,Canvass,Fail,42.00881369,-87.66635392
1482511,Heritage Outpost,Heritage Outpost,2364192,Restaurant,Risk 2 (Medium),1325 W wilson AVE ,CHICAGO,IL,60640,20141114,License,Fail,41.96520578,-87.66351424
1418651,TIFFIN,TIFFIN,44701,Restaurant,Risk 1 (High),2536 W DEVON AVE ,CHICAGO,IL,60659,20141114,Canvass,Pass,41.99777365,-87.6937767
1453638,GIORDANO'S RESTAURANT,GIORDANO'S RESTAURANT,2184219,Restaurant,Risk 1 (High),1340 S MICHIGAN AVE ,CHICAGO,IL,60605,20141114,Complaint,Pass,41.86462304,-87.62423341
1447564,FRESHII,FRESHII,1959069,Restaurant,Risk 1 (High),200 W MONROE ST ,CHICAGO,IL,60606,20141114,Canvass,Pass,41.88076896,-87.63387497
1424616,WOLFGANG PUCK T1,WOLFGANG PUCK (T1 B7),34157,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,20141114,Canvass,Pass,42.0085364,-87.91442844
1464580,JERRY FOOD MART,JERRY FOOD MART,1095700,Grocery Store,Risk 2 (Medium),1606 W PRATT BLVD ,CHICAGO,IL,60626,20141114,Canvass,Out of Business,42.00549105,-87.67020161
1464579,TAQUERIA EL CHORRITO,TAQUERIA EL CHORRITO,1303855,Restaurant,Risk 1 (High),6404 N CLARK ST ,CHICAGO,IL,60626,20141114,Canvass,Pass,41.99820081,-87.67078848
1453637,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,DEPAUL UNIVERSITY LOOP CAMPUS BOOKSTORE #085,1595448,Restaurant,Risk 2 (Medium),1 E JACKSON BLVD ,CHICAGO,IL,60604,20141114,Canvass,Pass,41.87811016,-87.62753455
1418650,TAHOORA SWEETS & BAKERY,TAHOORA SWEETS & BAKERY,1593122,Restaurant,Risk 1 (High),2345 W DEVON AVE ,CHICAGO,IL,60659,20141114,Complaint,Fail,41.99763195,-87.68922776
1501813,INTERNATIONAL SUPERMARKET INC,INTERNATIONAL SUPERMARKET INC,16712,Grocery & Restaurant,Risk 1 (High),4556 S ASHLAND AVE ,CHICAGO,IL,60609,20141114,Canvass,Pass,41.81056568,-87.66517052
1424615,FRONTERA TORTAS BY RICK  BAYLESS,FRONTERA TORTAS BY RICK BAYLESS (T1-B11),34167,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,20141114,Canvass,Fail,42.0085364,-87.91442844
1453636,MY THAI,MY THAI,48297,Restaurant,Risk 1 (High),333 S STATE ST ,CHICAGO,IL,60604,20141114,Canvass Re-Inspection,Pass,41.87739694,-87.62751493
1441557,WISHBONE RESTAURANT,WISHBONE RESTAURANT,78414,Restaurant,Risk 1 (High),3300 N LINCOLN AVE ,CHICAGO,IL,60657,20141114,Canvass,Fail,41.94154269,-87.67012443
1424614,HOST INTERNATIONAL B05,LA TAPENADE  (T1-B5),34203,Restaurant,Risk 1 (High),11601 W TOUHY AVE ,CHICAGO,IL,60666,20141114,Canvass,Pass,42.0085364,-87.91442844
1501868,SARKU JAPAN,SARKU JAPAN,2134641,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652,20141114,Canvass,Out of Business,41.75466012,-87.74138476
1447563,O'VIE BAR AND GRILL,O'VIE BAR AND GRILL,2141717,Restaurant,Risk 1 (High),120 N CANAL ST ,CHICAGO,IL,60606,20141114,Canvass,Pass w/ Conditions,41.88387174,-87.63994016
1501949,RESTAURANT  EL ASADOR II,RESTAURANT EL ASADOR,2037179,Restaurant,Risk 1 (High),4014 W 26TH ST ,CHICAGO,IL,60623,20141114,Canvass Re-Inspection,Pass,41.84435645,-87.72520459
1501866,PALETERIA LA PLAZA #2  CORP,PALETERIA LA PLAZA #2,2270376,Restaurant,Risk 2 (Medium),3818 W LAWRENCE AVE ,CHICAGO,IL,60625,20141114,Canvass,Pass,41.96839469,-87.72398095
1325316,JOE'S BREAKFAST & LUNCH,JOE'S BREAKFAST & LUNCH,2064527,Restaurant,Risk 1 (High),2325 W TAYLOR ST ,CHICAGO,IL,60612,20141114,Canvass,Pass,41.86888698,-87.68465603
1482509,CITGO,CITGO,2363314,Grocery Store,Risk 3 (Low),1745 W FOSTER AVE ,CHICAGO,IL,60640,20141114,License,Fail,41.97600178,-87.67383791
1501944,DELICIAS MEXICANA RESTAURANT,DELICIAS MEXICANA,2164181,Restaurant,Risk 1 (High),4148 W 26TH ST ,CHICAGO,IL,60623,20141114,Short Form Complaint,Fail,41.84430121,-87.72904239
1501867,"TAQUERIA MI LINDO DURANGO, INC","TAQUERIA MI LINDO DURANGO, INC",2008922,Restaurant,Risk 1 (High),9940 S VINCENNES AVE ,CHICAGO,IL,60643,20141114,Canvass,Pass,41.71294669,-87.65388977
1501940,I LOVE TAMALES,I LOVE TAMALES,2284512,Restaurant,Risk 1 (High),3218 W CERMAK RD ,CHICAGO,IL,60623,20141114,Canvass,Out of Business,41.85186754,-87.7059336
1501864,FAST FOOD EL MEXICANO,FAST FOOD EL MEXICANO,1772067,Restaurant,Risk 1 (High),3332 W 63RD ST ,CHICAGO,IL,60629,20141114,Canvass,Pass,41.77902176,-87.70688981
1501861,GILHOOLEY'S GRANDE SALOON,GILHOOLEY'S GRANDE SALOON,1493893,Restaurant,Risk 1 (High),3901 W 103RD ST ,CHICAGO,IL,60655,20141114,Canvass Re-Inspection,Pass,41.70582355,-87.71853995
1418649,MS. VETTS WAY CORP,MS. VETTS WAY CORP,2363978,Restaurant,Risk 1 (High),6237 N WESTERN AVE ,CHICAGO,IL,60659,20141114,License,Pass,41.99520237,-87.68965321
1501865,ACANTO,ACANTO,2032059,Restaurant,Risk 1 (High),18 S MICHIGAN AVE ,CHICAGO,IL,60603,20141114,Suspected Food Poisoning,Pass w/ Conditions,41.88165874,-87.6245001
1501939,TAQUERIA EL ARCO,TAQUERIA EL ARCO/EL POLLO FELIZ,1495623,Restaurant,Risk 1 (High),3105 W 26TH ST ,CHICAGO,IL,60623,20141114,Complaint Re-Inspection,Pass,41.84443293,-87.70281289
1501860,JESSICA ASHLEY,JESSICA ASHLEY,2042722,Bakery,Risk 2 (Medium),2300 N LINCOLN PARK WEST ,CHICAGO,IL,60614,20141114,Canvass,Out of Business,41.92390845,-87.63666317
1387752,PETE'S PRODUCE,PETE'S PRODUCE,1476553,Grocery Store,Risk 2 (Medium),1543 E 87TH ST ,CHICAGO,IL,60619,20141114,Short Form Complaint,Pass,41.73679546,-87.58627251
1501859,DONA NATYS TACOS,DONA NATYS TACOS,1676986,Restaurant,Risk 1 (High),1815 W CHICAGO AVE ,CHICAGO,IL,60622,20141114,Canvass Re-Inspection,Pass,41.89587067,-87.67282139
1501935,EL MILAGRO,EL MILAGRO,43513,Grocery Store,Risk 2 (Medium),3048 W 26TH ST ,CHICAGO,IL,60623,20141114,Canvass,Fail,41.84468733,-87.70210294
1199610,"ROSEANGELIS, INC.","ROSEANGELIS, INC.",28578,Restaurant,Risk 1 (High),1314 W WRIGHTWOOD AVE ,CHICAGO,IL,60614,20141114,Canvass,Pass,41.92898686,-87.66167992
